name	date
A/swine/North_Carolina/A02245294/2019|A_/_H3N2|unassigned|2019-10-15|NP|5|EPI_ISL_399443	2019-10-15
A/swine/North_Carolina/A02525094/2021|A_/_H3N2|unassigned|2021-01-15|NP|5|EPI_ISL_4081971	2021-01-15
A/swine/North_Carolina/A02479237/2020|A_/_H3N2|unassigned|2020-04-16|NP|5|EPI_ISL_502851	2020-04-16
A/swine/Missouri/A02525068/2021|A_/_H3N2|unassigned|2021-01-07|NP|5|EPI_ISL_4081952	2021-01-07
A/swine/Iowa/A02478604/2019|A_/_H3N2|unassigned|2019-08-01|NP|5|EPI_ISL_389843	2019-08-01
A/swine/Iowa/A02478584/2019|A_/_H3N2|unassigned|2019-07-10|NP|5|EPI_ISL_381685	2019-07-10
A/swine/California/A01104141/2020|A_/_H3N2|unassigned|2020-02-12|NP|5|EPI_ISL_503967	2020-02-12
A/swine/Iowa/A02524639/2020|A_/_H3N2|unassigned|2020-09-16|NP|5|EPI_ISL_697547	2020-09-16
A/swine/Iowa/A02635704/2021|A_/_H3N2|unassigned|2021-04-15|NP|5|EPI_ISL_4083617	2021-04-15
A/swine/Iowa/A02478553/2019|A_/_H3N2|unassigned|2019-06-07|NP|5|EPI_ISL_372908	2019-06-07
A/swine/Illinois/A02478564/2019|A_/_H3N2|unassigned|2019-06-21|NP|5|EPI_ISL_372918	2019-06-21
A/swine/Illinois/A02478510/2019|A_/_H3N2|unassigned|2019-05-22|NP|5|EPI_ISL_369153	2019-05-22
A/swine/Indiana/A02478727/2019|A_/_H3N2|unassigned|2019-10-04|NP|5|EPI_ISL_399407	2019-10-04
A/swine/Iowa/A02478636/2019|A_/_H3N2|unassigned|2019-08-26|NP|5|EPI_ISL_393551	2019-08-26
A/swine/Iowa/A02636299/2021|A_/_H3N2|unassigned|2021-10-01|NP|5|EPI_ISL_14770774	2021-10-01
A/swine/Iowa/A02636612/2022|A_/_H3N2|unassigned|2022-04-04|NP|5|EPI_ISL_14835651	2022-04-04
A/swine/Arizona/A02524632/2020|A_/_H3N2|unassigned|2020-09-11|NP|5|EPI_ISL_697530	2020-09-11
A/swine/Missouri/A02524505/2020|A_/_H3N2|unassigned|2020-07-27|NP|5|EPI_ISL_707119	2020-07-27
A/swine/Missouri/A02524544/2020|A_/_H3N2|unassigned|2020-08-14|NP|5|EPI_ISL_707240	2020-08-14
A/swine/California/A01104142/2020|A_/_H3N2|unassigned|2020-08-25|NP|5|EPI_ISL_707338	2020-08-25
A/swine/Ohio/OH20-23119/2020|A_/_H3N2|3C.3a|2020-10-27|NP|5|EPI_ISL_17373103	2020-10-27
A/swine/Ohio/OH20-23834/2020|A_/_H3N2|3C.3a|2020-11-05|NP|5|EPI_ISL_17373106	2020-11-05
A/swine/Ohio/OH-13621/2021|A_/_H3N2|3C.3a|2021-06-09|NP|5|EPI_ISL_17471818	2021-06-09
A/swine/Ohio/OH-25591/2021|A_/_H3N2|unassigned|2021-11-02|NP|5|EPI_ISL_17471893	2021-11-02
A/swine/Ohio/OH-17708/2021|A_/_H3N2|3C.3a|2021-07-27|NP|5|EPI_ISL_17471849	2021-07-27
A/swine/Ohio/OH-20566/2021|A_/_H3N2|unassigned|2021-09-07|NP|5|EPI_ISL_17471885	2021-09-07
A/swine/Ohio/OH20-25043/2020|A_/_H3N2|3C.3a|2020-11-24|NP|5|EPI_ISL_17373117	2020-11-24
A/swine/Ohio/OH20-25292/2020|A_/_H3N2|3C.3a|2020-12-01|NP|5|EPI_ISL_17373121	2020-12-01
A/swine/Iowa/A02479304/2020|A_/_H3N2|unassigned|2020-05-04|NP|5|EPI_ISL_501674	2020-05-04
A/swine/Minnesota/A02524797/2020|A_/_H3N2|unassigned|2020-10-27|NP|5|EPI_ISL_4081601	2020-10-27
A/swine/Iowa/A02524937/2020|A_/_H3N2|unassigned|2020-12-01|NP|5|EPI_ISL_4081812	2020-12-01
A/swine/Iowa/A02524591/2020|A_/_H3N2|unassigned|2020-08-31|NP|5|EPI_ISL_707316	2020-08-31
A/swine/Iowa/A02248046/2021|A_/_H3N2|unassigned|2021-12-01|NP|5|EPI_ISL_14769985	2021-12-01
A/swine/Ohio/OH20-24176/2020|A_/_H3N2|3C.3a|2020-11-12|NP|5|EPI_ISL_17373109	2020-11-12
A/swine/Minnesota/A02245661/2020|A_/_H3N2|unassigned|2020-05-27|NP|5|EPI_ISL_502053	2020-05-27
A/swine/Iowa/A02524423/2020|A_/_H3N2|unassigned|2020-06-08|NP|5|EPI_ISL_499223	2020-06-08
A/swine/Michigan/A02479299/2020|A_/_H3N2|unassigned|2020-05-01|NP|5|EPI_ISL_501672	2020-05-01
A/swine/Michigan/A02246908/2021|A_/_H3N2|unassigned|2021-12-30|NP|5|EPI_ISL_14769992	2021-12-30
A/swine/Iowa/A02479259/2020|A_/_H3N2|unassigned|2020-04-17|NP|5|EPI_ISL_502841	2020-04-17
A/swine/Iowa/A02479026/2020|A_/_H3N2|unassigned|2020-01-22|NP|5|EPI_ISL_501283	2020-01-22
A/swine/North_Carolina/A02524478/2020|A_/_H3N2|unassigned|2020-07-01|NP|5|EPI_ISL_700969	2020-07-01
A/swine/North_Carolina/A02524712/2020|A_/_H3N2|unassigned|2020-10-08|NP|5|EPI_ISL_697710	2020-10-08
A/swine/Ohio/OH21-10568/2021|A_/_H3N2|3C.3a|2021-05-05|NP|5|EPI_ISL_17760614	2021-05-05
A/swine/Ohio/OH-11021/2021|A_/_H3N2|3C.3a|2021-05-10|NP|5|EPI_ISL_17471798	2021-05-10
A/swine/Ohio/OH-11381/2021|A_/_H3N2|3C.3a|2021-05-12|NP|5|EPI_ISL_17471810	2021-05-12
A/swine/Ohio/OH-13252/2021|A_/_H3N2|3C.3a|2021-06-04|NP|5|EPI_ISL_17471815	2021-06-04
A/swine/Ohio/OH-9225/2021|A_/_H3N2|3C.3a|2021-04-20|NP|5|EPI_ISL_17471935	2021-04-20
A/swine/Ohio/OH-8740/2021|A_/_H3N2|3C.3a|2021-04-15|NP|5|EPI_ISL_17471932	2021-04-15
A/swine/Ohio/OH-9221/2021|A_/_H3N2|3C.3a|2021-04-20|NP|5|EPI_ISL_17471933	2021-04-20
A/swine/Ohio/OH-5581/2021|A_/_H3N2|3C.3a|2021-03-16|NP|5|EPI_ISL_17471924	2021-03-16
A/swine/Ohio/OH-6856/2021|A_/_H3N2|3C.3a|2021-03-26|NP|5|EPI_ISL_17471925	2021-03-26
A/swine/Ohio/OH-9229/2021|A_/_H3N2|3C.3a|2021-04-20|NP|5|EPI_ISL_17471936	2021-04-20
A/swine/Ohio/OH-8601/2021|A_/_H3N2|3C.3a|2021-04-14|NP|5|EPI_ISL_17471942	2021-04-14
A/swine/Ohio/OH-10056/2021|A_/_H3N2|3C.3a|2021-04-28|NP|5|EPI_ISL_17471720	2021-04-28
A/swine/Indiana/A02525281/2021|A_/_H3N2|unassigned|2021-03-25|NP|5|EPI_ISL_4082699	2021-03-25
A/swine/Ohio/A02525323/2021|A_/_H3N2|unassigned|2021-03-30|NP|5|EPI_ISL_4083377	2021-03-30
A/swine/Ohio/OH21-25418/2021|A_/_H3N2|3C.3a|2021-10-29|NP|5|EPI_ISL_17760626	2021-10-29
A/swine/Ohio/OH-13523/2021|A_/_H3N2|3C.3a|2021-06-08|NP|5|EPI_ISL_17471816	2021-06-08
A/swine/Ohio/OH-22192/2021|A_/_H3N2|3C.3a|2021-09-27|NP|5|EPI_ISL_17471887	2021-09-27
A/swine/Ohio/OH-8212/2021|A_/_H3N2|3C.3a|2021-04-12|NP|5|EPI_ISL_17471931	2021-04-12
A/swine/Ohio/OH-8430/2021|A_/_H3N2|3C.3a|2021-04-13|NP|5|EPI_ISL_17471940	2021-04-13
A/swine/Ohio/OH-10318/2021|A_/_H3N2|3C.3a|2021-04-30|NP|5|EPI_ISL_17471721	2021-04-30
A/swine/Indiana/A02635733/2021|A_/_H3N2|unassigned|2021-04-23|NP|5|EPI_ISL_4083615	2021-04-23
A/swine/Wyoming/A02524888/2020|A_/_H3N2|unassigned|2020-11-09|NP|5|EPI_ISL_4081706	2020-11-09
A/swine/Ohio/OH-22545/2021|A_/_H3N2|3C.3a|2021-09-30|NP|5|EPI_ISL_17471888	2021-09-30
A/swine/Iowa/A02525387/2021|A_/_H3N2|unassigned|2021-03-08|NP|5|EPI_ISL_4083570	2021-03-08
A/swine/Michigan/A02780680/2023|A_/_H3N2|3C.3a|2023-07-15|NP|5|EPI_ISL_18144134	2023-07-15
A/swine/Michigan/A02780682/2023|A_/_H3N2|3C.3a|2023-07-15|NP|5|EPI_ISL_18144135	2023-07-15
A/swine/Michigan/A02780685/2023|A_/_H3N2|3C.3a|2023-07-15|NP|5|EPI_ISL_18144137	2023-07-15
A/swine/Minnesota/A02245829/2020|A_/_H3N2|unassigned|2020-12-11|NP|5|EPI_ISL_4081892	2020-12-11
A/swine/Minnesota/A02524484/2020|A_/_H3N2|unassigned|2020-07-09|NP|5|EPI_ISL_700970	2020-07-09
A/swine/Missouri/A02525202/2021|A_/_H3N2|unassigned|2021-02-23|NP|5|EPI_ISL_4082056	2021-02-23
A/swine/Ohio/OH20-25166/2020|A_/_H3N2|3C.3a|2020-11-25|NP|5|EPI_ISL_17373119	2020-11-25
A/swine/Ohio/OH20-24338/2020|A_/_H3N2|3C.3a|2020-11-13|NP|5|EPI_ISL_17373110	2020-11-13
A/swine/Ohio/OH-1059/2021|A_/_H3N2|unassigned|2021-01-15|NP|5|EPI_ISL_17471794	2021-01-15
A/swine/Indiana/OH-5789/2021|A_/_H3N2|3C.3a|2021-03-18|NP|5|EPI_ISL_17471718	2021-03-18
A/swine/Indiana/OH-7093/2021|A_/_H3N2|3C.3a|2021-03-29|NP|5|EPI_ISL_17471719	2021-03-29
A/swine/Ohio/OH20-26583/2020|A_/_H3N2|3C.3a|2020-12-16|NP|5|EPI_ISL_17373126	2020-12-16
A/swine/Ohio/OH-1033/2021|A_/_H3N2|3C.3a|2021-01-15|NP|5|EPI_ISL_17471722	2021-01-15
A/swine/Ohio/OH-20511/2021|A_/_H3N2|3C.3a|2021-09-03|NP|5|EPI_ISL_17471855	2021-09-03
A/swine/North_Carolina/A02711812/2022|A_/_H3N2|unassigned|2022-04-27|NP|5|EPI_ISL_14224149	2022-04-27
A/swine/North_Carolina/USDA-A02978569/2023|A_/_H3N2|unassigned|2023-10-11|NP|5|EPI_ISL_18758900	2023-10-11
A/swine/Iowa/A02636490/2022|A_/_H3N2|unassigned|2022-02-14|NP|5|EPI_ISL_14777813	2022-02-14
A/swine/Iowa/A02524447/2020|A_/_H3N2|unassigned|2020-06-26|NP|5|EPI_ISL_499263	2020-06-26
A/swine/Iowa/A02479429/2020|A_/_H3N2|unassigned|2020-06-03|NP|5|EPI_ISL_499201	2020-06-03
A/swine/North_Carolina/A02636370/2022|A_/_H3N2|unassigned|2022-01-05|NP|5|EPI_ISL_14775405	2022-01-05
A/swine/Iowa/A02636647/2022|A_/_H3N2|unassigned|2022-04-20|NP|5|EPI_ISL_14835649	2022-04-20
A/swine/North_Carolina/A02636343/2021|A_/_H3N2|unassigned|2021-12-13|NP|5|EPI_ISL_14770832	2021-12-13
A/swine/Ohio/A02636456/2022|A_/_H3N2|unassigned|2022-02-01|NP|5|EPI_ISL_14775616	2022-02-01
A/swine/North_Carolina/A02636673/2022|A_/_H3N2|unassigned|2022-05-05|NP|5|EPI_ISL_14224160	2022-05-05
A/swine/North_Carolina/A02636571/2022|A_/_H3N2|unassigned|2022-03-16|NP|5|EPI_ISL_14779636	2022-03-16
A/swine/Nebraska/CEIRS-I90241/2023|A_/_H3N2|unassigned|2023-09-27|NP|5|EPI_ISL_18755662	2023-09-27
A/swine/Nebraska/CEIRR-I109402/2023|A_/_H3N2|unassigned|2023-11-21|NP|5|EPI_ISL_18911151	2023-11-21
A/swine/Illinois/A02635759/2021|A_/_H3N2|unassigned|2021-04-27|NP|5|EPI_ISL_4083628	2021-04-27
A/swine/Minnesota/A02246907/2021|A_/_H3N2|unassigned|2021-12-29|NP|5|EPI_ISL_14769982	2021-12-29
A/swine/North_Carolina/A02711714/2022|A_/_H3N2|unassigned|2022-03-30|NP|5|EPI_ISL_14835326	2022-03-30
A/swine/North_Carolina/A02246974/2021|A_/_H3N2|unassigned|2021-10-07|NP|5|EPI_ISL_6795319	2021-10-07
A/swine/North_Carolina/A02525198/2021|A_/_H3N2|unassigned|2021-02-22|NP|5|EPI_ISL_4082052	2021-02-22
A/swine/Iowa/A02636493/2022|A_/_H3N2|unassigned|2022-02-15|NP|5|EPI_ISL_14777887	2022-02-15
A/swine/Iowa/C39563/2022|A_/_H3N2|unassigned|2022-04-22|NP|5|EPI_ISL_14874535	2022-04-22
A/swine/Indiana/F113096/2022|A_/_H3N2|3C.3a|2022-11-02|NP|5|EPI_ISL_17086449	2022-11-02
A/swine/Illinois/F78322/2022|A_/_H3N2|unassigned|2022-08-18|NP|5|EPI_ISL_15620431	2022-08-18
A/swine/Indiana/F105526/2022|A_/_H3N2|3C.3a|2022-11-07|NP|5|EPI_ISL_16886672	2022-11-07
A/swine/North_Carolina/A02862772/2024|A_/_H3N2|unassigned|2024-07-22|NP|5|EPI_ISL_20347497	2024-07-22
A/swine/Minnesota/USDA-A02978561/2023|A_/_H3N2|3C.3a|2023-09-20|NP|5|EPI_ISL_18758888	2023-09-20
A/swine/Iowa/A02478972/2019|A_/_H3N2|unassigned|2019-12-26|NP|5|EPI_ISL_503373	2019-12-26
A/swine/Illinois/A00857131/2011|A_/_H3N2||2011-09-24|HA|4|EPI_ISL_121898	2011-09-24
A/swine/Kentucky/15TOSU1985/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245774	2015-11-08
A/swine/Kentucky/15TOSU26096/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245773	2015-11-08
A/swine/Kentucky/15TOSU2007/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245772	2015-11-08
A/swine/Kentucky/15TOSU1895/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245776	2015-11-08
A/swine/Kentucky/15TOSU1974/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245783	2015-11-08
A/swine/Kentucky/15TOSU1903/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245781	2015-11-08
A/swine/Kentucky/15TOSU2017/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245787	2015-11-08
A/swine/Kentucky/15TOSU1930/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245798	2015-11-08
A/swine/Kentucky/15TOSU1890/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245797	2015-11-08
A/swine/Kentucky/15TOSU1908/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245796	2015-11-08
A/swine/Kentucky/15TOSU2018/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245801	2015-11-08
A/swine/Kentucky/15TOSU1910/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245804	2015-11-08
A/swine/Kentucky/15TOSU1991/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245811	2015-11-08
A/swine/Kentucky/15TOSU1906/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245810	2015-11-08
A/swine/Kentucky/15TOSU1961/2015|A_/_H3N2|unassigned|2015-11-08|NS|8|EPI_ISL_245808	2015-11-08
A/swine/Kentucky/14TOSU23965/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200843	2014-01-01
A/swine/Kentucky/14TOSU23818/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200841	2014-01-01
A/swine/Kentucky/14TOSU23816/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200878	2014-01-01
A/swine/Kentucky/14TOSU23978/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200842	2014-01-01
A/swine/Kentucky/14TOSU23948/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200850	2014-01-01
A/swine/Kentucky/14TOSU23883/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200873	2014-01-01
A/swine/Kentucky/14TOSU23911/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200900	2014-01-01
A/swine/Kentucky/14TOSU24012/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200861	2014-01-01
A/swine/Kentucky/14TOSU24005/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200880	2014-01-01
A/swine/Kentucky/14TOSU23913/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200899	2014-01-01
A/swine/California/A01459014/2015|A_/_H3N2|unassigned|2015-03-18|NS|8|EPI_ISL_206886	2015-03-18
A/swine/California/A01459016/2015|A_/_H3N2|unassigned|2015-03-18|NS|8|EPI_ISL_206885	2015-03-18
A/swine/Ohio/15TOSU0742/2015|A_/_H3N2|unassigned|2015-09-09|NS|8|EPI_ISL_243752	2015-09-09
A/swine/Ohio/15TOSU0741/2015|A_/_H3N2|unassigned|2015-09-09|NS|8|EPI_ISL_243762	2015-09-09
A/swine/Texas/A02248200/2021|A_/_H3N2|unassigned|2021-09-22|NS|8|EPI_ISL_6795317	2021-09-22
A/swine/Iowa/A02636489/2022|A_/_H3N2|unassigned|2022-02-14|NS|8|EPI_ISL_14777803	2022-02-14
A/swine/Texas/A01785420/2018|A_/_H3N2|unassigned|2018-01-17|NS|8|EPI_ISL_300553	2018-01-17
A/swine/Texas/A01785299/2017|A_/_H3N2|unassigned|2017-09-25|NS|8|EPI_ISL_284679	2017-09-25
A/swine/Indiana/16TOSU4068/2016|A_/_H3N2|unassigned|2016-07-01|NS|8|EPI_ISL_261507	2016-07-01
A/swine/Oklahoma/A01777830/2016|A_/_H3N2|unassigned|2016-07-22|NS|8|EPI_ISL_234677	2016-07-22
A/swine/Nebraska/A02221499/2017|A_/_H3N2|unassigned|2017-08-28|NS|8|EPI_ISL_285477	2017-08-28
A/swine/Kansas/A01377649/2015|A_/_H3N2|unassigned|2015-12-07|NS|8|EPI_ISL_208930	2015-12-07
A/swine/Iowa/A02138601/2017|A_/_H3N2|unassigned|2017-12-13|NS|8|EPI_ISL_295670	2017-12-13
A/swine/Nebraska/A02142683/2018|A_/_H3N2|unassigned|2018-02-14|NS|8|EPI_ISL_303872	2018-02-14
A/swine/Kansas/A01378039/2018|A_/_H3N2|unassigned|2018-03-05|NS|8|EPI_ISL_329652	2018-03-05
A/swine/Minnesota/A02266068/2018|A_/_H3N2|unassigned|2018-10-01|NS|8|EPI_ISL_379378	2018-10-01
A/swine/Kansas/A01378042/2019|A_/_H3N2|unassigned|2019-02-08|NS|8|EPI_ISL_371760	2019-02-08
A/swine/Nebraska/A01566334/2014|A_/_H3N2|unassigned|2014-10-24|NS|8|EPI_ISL_170844	2014-10-24
A/swine/Minnesota/A02245255/2019|A_/_H3N2|unassigned|2019-09-24|NS|8|EPI_ISL_396975	2019-09-24
A/swine/Nebraska/A01476165/2014|A_/_H3N2|unassigned|2014-07-28|NS|8|EPI_ISL_166548	2014-07-28
A/swine/Iowa/A02524556/2020|A_/_H3N2|unassigned|2020-08-19|NS|8|EPI_ISL_707249	2020-08-19
A/swine/Iowa/A02636498/2022|A_/_H3N2|unassigned|2022-02-17|NS|8|EPI_ISL_14779561	2022-02-17
A/swine/South_Dakota/A02525007/2020|A_/_H3N2|unassigned|2020-12-21|NS|8|EPI_ISL_4081902	2020-12-21
A/swine/Iowa/A02636431/2022|A_/_H3N2|unassigned|2022-01-21|NS|8|EPI_ISL_14775855	2022-01-21
A/swine/Kentucky/A02525075/2021|A_/_H3N2|unassigned|2021-01-13|NS|8|EPI_ISL_4081951	2021-01-13
A/swine/South_Dakota/A02636046/2021|A_/_H3N2|unassigned|2021-08-09|NS|8|EPI_ISL_6781447	2021-08-09
A/swine/Minnesota/A02525044/2021|A_/_H3N2|unassigned|2021-01-04|NS|8|EPI_ISL_4081924	2021-01-04
A/swine/Minnesota/A01942325/2016|A_/_H3N2|unassigned|2016-02-10|NS|8|EPI_ISL_235739	2016-02-10
A/swine/Kansas/A01378040/2018|A_/_H3N2|unassigned|2018-04-16|NS|8|EPI_ISL_329618	2018-04-16
A/swine/South_Dakota/A02478607/2019|A_/_H3N2|unassigned|2019-07-31|NS|8|EPI_ISL_389847	2019-07-31
A/swine/Iowa/A02525184/2021|A_/_H3N2|unassigned|2021-02-15|NS|8|EPI_ISL_4082023	2021-02-15
A/swine/South_Dakota/A01847612/2015|A_/_H3N2|unassigned|2015-04-20|NS|8|EPI_ISL_188905	2015-04-20
A/swine/Nebraska/A01781225/2016|A_/_H3N2|unassigned|2016-09-08|NS|8|EPI_ISL_237042	2016-09-08
A/swine/Nebraska/A02034991/2015|A_/_H3N2|unassigned|2015-07-30|NS|8|EPI_ISL_198367	2015-07-30
A/swine/Kansas/A01477353/2014|A_/_H3N2|unassigned|2014-08-18|NS|8|EPI_ISL_167331	2014-08-18
A/swine/Iowa/A01781973/2016|A_/_H3N2|unassigned|2016-09-28|NS|8|EPI_ISL_243787	2016-09-28
A/swine/Iowa/A01667095/2017|A_/_H3N2|unassigned|2017-03-13|NS|8|EPI_ISL_262591	2017-03-13
A/swine/Iowa/A01782999/2016|A_/_H3N2|unassigned|2016-10-28|NS|8|EPI_ISL_245567	2016-10-28
A/swine/Iowa/A02524878/2020|A_/_H3N2|unassigned|2020-11-09|NS|8|EPI_ISL_4081716	2020-11-09
A/swine/North_Carolina/A01777989/2016|A_/_H3N2|unassigned|2016-07-27|NS|8|EPI_ISL_234530	2016-07-27
A/swine/Minnesota/A01668936/2016|A_/_H3N2|unassigned|2016-11-23|NS|8|EPI_ISL_252781	2016-11-23
A/swine/South_Dakota/A01841915/2015|A_/_H3N2|unassigned|2015-03-27|NS|8|EPI_ISL_179621	2015-03-27
A/swine/Ohio/A02636113/2021|A_/_H3N2|unassigned|2021-09-02|NS|8|EPI_ISL_6795214	2021-09-02
A/swine/Illinois/A02635759/2021|A_/_H3N2|unassigned|2021-04-27|NS|8|EPI_ISL_4083628	2021-04-27
A/swine/Kansas/015252/2009|A_/_H3N2|unassigned|2009-01-01|NS|8|EPI_ISL_62733	2009-01-01
A/swine/Oklahoma/001142/2009|A_/_H3N2|unassigned|2009-01-01|NS|8|EPI_ISL_62734	2009-01-01
A/swine/Oklahoma/011506/2007|A_/_H3N2|unassigned|2007-01-01|NS|8|EPI_ISL_63633	2007-01-01
A/swine/Texas/SG1501/2010|A_/_H3N2|unassigned|2010-04-20|NS|8|EPI_ISL_151350	2010-04-20
A/swine/Ohio/13TOSU1373/2013|A_/_H3N2|unassigned|2013-08-01|NS|8|EPI_ISL_161117	2013-08-01
A/swine/Ohio/13TOSU1547/2013|A_/_H3N2|unassigned|2013-08-01|NS|8|EPI_ISL_161680	2013-08-01
A/swine/Kansas/A01378025/2017|A_/_H3N2|unassigned|2017-05-01|NS|8|EPI_ISL_272738	2017-05-01
A/swine/Indiana/18TOSU2225/2018|A_/_H3N2|unassigned|2018-08-01|NS|8|EPI_ISL_387951	2018-08-01
A/swine/Indiana/18TOSU2186/2018|A_/_H3N2|unassigned|2018-08-01|NS|8|EPI_ISL_387950	2018-08-01
A/swine/Indiana/18TOSU2860/2018|A_/_H3N2|unassigned|2018-06-01|NS|8|EPI_ISL_387953	2018-06-01
A/swine/Iowa/A02524689/2020|A_/_H3N2|unassigned|2020-10-01|NS|8|EPI_ISL_697649	2020-10-01
A/swine/Illinois/A01240578/2011|A_/_H3N2|unassigned|2011-12-20|NS|8|EPI_ISL_124246	2011-12-20
A/swine/Minnesota/A01125995/2012|A_/_H3N2|unassigned|2012-03-08|NS|8|EPI_ISL_124249	2012-03-08
A/swine/Illinois/A01241212/2012|A_/_H3N2|unassigned|2012-01-24|NS|8|EPI_ISL_129989	2012-01-24
A/swine/Illinois/A01241208/2012|A_/_H3N2|unassigned|2012-01-24|NS|8|EPI_ISL_130053	2012-01-24
A/swine/Ohio/14TOSU22294/2014|A_/_H3N2|unassigned|2014-08-07|NS|8|EPI_ISL_245778	2014-08-07
A/swine/Indiana/14TOSU6376/2014|A_/_H3N2|unassigned|2014-07-18|NS|8|EPI_ISL_245803	2014-07-18
A/swine/Indiana/14TOSU8019/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200846	2014-01-01
A/swine/Indiana/14TOSU0342/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200844	2014-01-01
A/swine/Indiana/14TOSU0343/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200849	2014-01-01
A/swine/Indiana/14TOSU0374/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200858	2014-01-01
A/swine/Ohio/14TOSU21812/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200856	2014-01-01
A/swine/Indiana/14TOSU0006/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200860	2014-01-01
A/swine/Ohio/14TOSU21811/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200865	2014-01-01
A/swine/Ohio/14TOSU21818/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200871	2014-01-01
A/swine/Indiana/14TOSU0235/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200875	2014-01-01
A/swine/Ohio/14TOSU0143/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200874	2014-01-01
A/swine/Indiana/14TOSU8041/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200877	2014-01-01
A/swine/Indiana/14TOSU2891/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200883	2014-01-01
A/swine/Ohio/14TOSU0463/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200882	2014-01-01
A/swine/Ohio/14TOSU0133/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200881	2014-01-01
A/swine/Indiana/14TOSU3013/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200887	2014-01-01
A/swine/Indiana/14TOSU8050/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200886	2014-01-01
A/swine/Indiana/14TOSU0226/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200891	2014-01-01
A/swine/Ohio/14TOSU0158/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200890	2014-01-01
A/swine/Ohio/14TOSU21800/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200894	2014-01-01
A/swine/Indiana/14TOSU0011/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200898	2014-01-01
A/swine/Ohio/14TOSU21805/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200896	2014-01-01
A/swine/Ohio/14TOSU21801/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200903	2014-01-01
A/swine/Ohio/14TOSU0122/2014|A_/_H3N2|unassigned|2014-01-01|NS|8|EPI_ISL_200901	2014-01-01
A/swine/Ohio/14TOSU22297/2014|A_/_H3N2|unassigned|2014-08-07|NS|8|EPI_ISL_243758	2014-08-07
A/swine/Arkansas/A01840027/2014|A_/_H3N2|unassigned|2014-12-02|NS|8|EPI_ISL_174302	2014-12-02
